id;year;htl;htl_esp;tca_hhi;tourbgt;bgt;tnf_pct;gmp;gmp_srv_pct;tax_adm;loans;n_bsns;flypax;w_inet;educ
4202057;2015;17;1,332288401;0,43375;0;30886632,15;67,85487034;163616;44,0262566;32,76818893;8;160;0;1015,255328;5,4
4202057;2016;15;1,239669421;0,5016;0;32299671,52;63,77878202;176327;44,3579259;33,84166917;1;274;0;1139,813325;4,807142857
4202057;2017;14;1,161825726;0,440166493;0;33507309,68;65,30722683;188053;44,75706317;34,25204597;1;172;0;1224,146017;4,214285714
4202057;2018;6;0,52956752;0,420138889;0;41902321,72;71,03316546;185970;46,08431467;35,28203474;4;200;0;1375,385562;5,157142857
4202057;2019;3;0,248962656;0,6;0;43771935,49;62,7759194;202216;46,8434743;35,89973098;0;223;0;1160,632775;6,1
4202073;2007;1;0,166944908;0,905;27552,24;7116021,74;90,59591749;43573;34,5672779;36,74064214;1;36;0;216,5005775;4,3
4202073;2008;1;0,168350168;0,9232;123413,27;10303439,61;79,75083612;52082;34,53400407;36,65181829;1;94;0;279,4218755;4,191666667
4202073;2009;2;0,284495021;0,774305556;99428,64;10188809,53;86,76926059;59071;33,75768143;35,43870935;5;39;0;326,8696911;4,083333333
4202073;2010;3;0,390625;0,82;106490,03;13556494,95;64,19404304;68223;39,16421148;35,35904314;12;103;0;335,7933846;4,358333333
4202073;2011;2;0,228832952;0,789940828;319127,37;16242461,27;72,16075329;75404;39,76579492;36,89326826;16;137;0;321,9785621;4,633333333
4202073;2012;3;0,307377049;0,715120526;271679,55;19368288,24;70,7166372;82506;41,06852835;38,09177514;7;128;0;394,9704749;4,65
4202073;2013;4;0,392541708;0,80715851;245982,44;19367110,2;65,68507248;97092;34,96065587;38,35537428;4;131;0;535,4928967;4,666666667
4202073;2014;9;0,837209302;0,58792924;425322,11;26880644,35;66,97410816;112124;36,42485106;36,42217545;5;143;0;520,2878609;4,858333333
4202073;2015;6;0,524934383;0,625;504202,57;27685723,7;64,28700066;124580;38,11125381;36,7498796;6;143;0;641,1005681;5,05
4202073;2016;9;0,8;0,595703125;479624,46;29676034,18;66,34804228;128504;34,25496483;39,90926352;2;225;0;799,1026683;4,7
4202073;2017;5;0,428449015;0,82;326051,85;34656616,5;56,97596049;140778;37,03490602;40,80467118;3;207;0;1028,508433;4,35
4202073;2018;10;0,838926174;0,58875;444855,93;34963692,47;66,9182208;152262;37,82690363;40,09864576;1;284;0;1596,216548;4,675
4202073;2019;9;0,687022901;0,644970414;481929,84;44781688,68;60,76769559;166809;37,79951921;39,55961609;2;318;0;1296,800006;5
4202107;2007;60;2,555366269;0,585144831;547291,97;22729659,99;67,98956202;203815;39,73260064;31,16551775;9;129;0;313,9560038;4,15
4202107;2008;81;3,449744463;0,523556277;727748,91;32985330,11;70,99001351;231739;39,19150424;31,84013049;7;219;0;443,5857535;4,358333333
4202107;2009;63;2,290076336;0,591213736;1426093,48;32000510,06;75,77892738;292536;42,50382859;29,33280007;22;164;0;658,9453824;4,566666667
4202107;2010;67;1,852363837;0,554495386;733354,78;39076974,28;63,18362961;365511;42,75138094;28,12199906;39;383;0;906,0989658;4,616666667
4202107;2011;76;1,860920666;0,589425902;764390,5;50304671,62;65,65504406;698696;54,49709173;23,95691402;63;434;0;921,6381765;4,666666667
4202107;2012;68;1,623299117;0,617757622;967536,72;51480758,28;74,71272758;933376;60,0952885;21,57758502;37;473;0;1085,420472;4,766666667
4202107;2013;70;1,438553226;0,674498728;1405313,25;51179010,93;68,91945496;982779;59,00502554;24,43102671;48;508;0;1244,123731;4,866666667
4202107;2014;82;1,597506332;0,659412791;1085222,48;62089140,47;65,33055188;1280955;63,43876249;21,94940494;18;431;0;1249,34761;4,920833333
4202107;2015;85;1,574365623;0,606489715;1486941,92;67495126,83;63,71718846;1297219;65,18760518;21,94579327;15;546;0;1367,576511;4,975
4202107;2016;92;1,725107819;0,587545287;1289792,93;79458848,11;63,25263406;1300555;63,22462333;23,05031314;9;717;0;1451,901815;4,9125
4202107;2017;86;1,491243281;0,595091713;1484353,51;87445122,43;61,66671925;1666892;65,24987822;23,79374309;7;652;0;1758,290204;4,85
4202107;2018;78;1,202034212;0,541141881;1593393,61;97723644,49;58,53026207;1398993;60,11588335;29,08599257;28;733;0;2657,254556;4,885
4202107;2019;89;1,087487781;0,473307685;1410322,95;111021935,8;59,03818862;1831043;63,74437957;26,1202495;6;914;0;2548,935411;4,92
4202206;2007;5;0,152671756;0,400826446;0;9249990,09;92,60733495;97858;23,47585277;26,47100901;14;33;0;194,5369674;4,3
4202206;2008;5;0,159693389;0,3888;0;10608847,23;95,60560524;100768;25,01786281;28,45050016;7;86;0;236,4881341;4,4
4202206;2009;5;0,162654522;0,53834916;0;12350540,58;104,9614842;112347;29,15787693;29,54150979;34;51;0;334,4223642;4,5
4202206;2010;4;0,124649423;0,555555556;0;13577130,68;98,22148982;135841;30,99874118;28,21754846;33;75;0;448,9366057;5
4202206;2011;3;0,096525097;0,498216409;0;16031532,83;99,24494802;150175;28,04461462;28,02996504;18;75;0;486,7660697;5,5
4202206;2012;4;0,130804447;0,5234375;0;19032931,79;99,02256935;160782;28,93483101;29,26384794;41;126;0;509,2704988;5,325
4202206;2013;4;0,12254902;0,438085328;0;18806278,33;86,34310881;169745;26,06380158;30,17172818;31;94;0;522,3198841;5,15
4202206;2014;4;0,122137405;0,438085328;0;20403927,48;85,7654866;202899;27,87100971;29,00260721;16;92;0;501,9696902;5,625
4202206;2015;3;0,092592593;0,45057232;0;21655100,98;85,9433556;233130;29,38231888;28,53558101;19;80;0;506,8495957;6,1
4202206;2016;3;0,093283582;0,444636678;0;23509382,58;84,35150977;255623;27,93215008;29,32834682;2;130;0;520,7753471;5,8875
4202206;2017;3;0,095877277;0,442222222;0;26235031,93;84,65281095;293991;27,2032137;29,50702573;5;119;0;487,3830811;5,675
4202206;2018;3;0,099833611;0,413580247;0;28128352,17;86,27356442;302416;28,87843236;28,83213851;2;132;0;510,2419254;5,380357143
4202206;2019;2;0,067181727;0,412742382;0;29947555,9;86,78379607;330157;27,44088419;27,69288551;1;160;0;442,700771;5,085714286
4202305;2007;27;0,323702194;0,694570421;270579,5;58796245,53;73,41032385;749868;45,49960793;23,89900623;31;185;0;427,2957718;3,883333333
4202305;2008;32;0,3801378;0,701513919;221806,71;66315652,62;91,35099145;790207;43,08124327;25,36057008;41;364;0;637,9986173;4,05
4202305;2009;31;0,315746588;0,750226508;137291,49;65140859,49;86,24156084;894914;44,14938195;23,90542555;67;260;0;766,3970765;4,216666667
4202305;2010;31;0,285005057;0,694263778;127091,23;85298081;81,51421982;1001116;41,26824464;23,61564494;111;553;0;807,1264269;4,45
4202305;2011;46;0,383685045;0,661796932;161264,75;96952883,38;81,53246688;1186477;39,08318492;23,06315251;132;604;0;788,2896994;4,683333333
4202305;2012;44;0,336983993;0,703655102;167342,82;126853557,3;76,43292193;1338683;40,69768571;22,73450847;113;905;0;1015,377494;4,491666667
4202305;2013;45;0,331760543;0,647368858;104966;124220442,1;72,64270347;1381738;41,35762351;24,39427735;142;797;0;1322,301631;4,3
4202305;2014;47;0,343241072;0,655568176;188563,16;120355926,7;68,4129427;1558399;44,79924589;23,51586468;231;890;0;1427,035424;4,6
4202305;2015;36;0,276412776;0,726388127;283893,73;134589665,6;70,3962897;1455244;48,81332615;25,51187292;54;971;0;1436,29724;4,9
4202305;2016;32;0,258231117;0,728521383;142937,03;162722129,9;70,10377602;1523083;48,20236323;27,10206863;41;1365;0;1640,20852;4,775
4202305;2017;32;0,248969112;0,757659259;295289,95;170252698,2;63,52437705;1609731;51,95290393;27,61858969;31;1261;0;1730,513688;4,65
4202305;2018;30;0,219973603;0,725262354;391450,74;187916731,8;64,53426818;1866213;53,04292704;27,20520112;19;1810;0;1849,282338;4,5625
4202305;2019;34;0,238512803;0,721092482;418201,6;207021943;60,8343181;2215977;52,9529413;27,27248523;5;2376;0;1999,067953;4,475
4202404;2007;517;0,46138469;0,442492906;9631772,44;450928677,3;54,21039886;7045132;42,22480147;22,92424045;168;1744;0;1013,8312;4,533333333
4202404;2008;510;0,4391441;0,442926592;10510073,01;532781590,2;58,02752135;7968637;42,50527411;23,72055597;247;2123;0;1265,911965;4,7
4202404;2009;538;0,450062323;0,452125645;9771949,8;661796585,9;60,94268196;8311283;44,68493011;23,34964409;542;1983;0;1421,391541;4,866666667
4202404;2010;563;0,436813357;0,489722004;9489857,04;630123961,1;57,14922235;9908621;44,11096156;22,9446257;626;2726;0;1381,933858;5,2
4202404;2011;620;0,469668505;0,466641208;10860519,45;745483364,3;54,97593825;11082983;43,60325194;23,41887559;730;3243;0;1872,077839;5,533333333
4202404;2012;597;0,449132204;0,465709077;11510226,47;838655863,1;56,1189146;12101671;45,3128663;23,24232744;709;3828;0;2102,484672;5,475
4202404;2013;562;0,41235298;0,497136692;11645802,89;906960440,6;52,59310477;13084850;46,09553033;24,68949205;588;4249;0;2288,729431;5,416666667
4202404;2014;552;0,401904679;0,505914584;13747136,5;1034018415;53,04464201;15885446;47,84456162;22,65650584;526;4233;0;2404,119784;5,533333333
4202404;2015;558;0,419785593;0,527045341;14026550,38;1147977931;50,89347793;15438661;50,09580818;23,35961648;228;4737;0;2534,38654;5,65
4202404;2016;590;0,455085386;0,392845562;15569092,22;1252507681;49,7822118;15405704;49,63638792;23,96975821;127;5342;0;2640,48847;5,535
4202404;2017;559;0,428602098;0,53918203;16928062,83;1341146402;47,56478475;16013864;48,85534185;24,71898725;218;5738;0;2830,571777;5,42
4202404;2018;590;0,446793687;0,537335757;14228618,26;1521392823;46,04856262;16961256;49,52517667;25,29236042;75;6768;0;3189,183225;5,332222222
4202404;2019;621;0,477927595;0,537836213;14067398,31;1574852174;46,78889072;17303599;50,93746104;25,39860638;25;8441;0;3292,077958;5,244444444
4202453;2007;693;21,38228942;0,536498121;546066,38;27302494,7;41,93763803;168217;53,17298489;28,58153457;1;156;0;522,8674081;4,633333333
4202453;2008;628;19,76707586;0,507743456;385570,72;26745631,92;42,89764963;188116;54,23674754;30,46790278;2;281;0;767,9892522;4,9
4202453;2009;757;20,50934706;0,507095903;346246,71;32786197,16;44,34746457;227365;55,56967871;26,39060541;6;197;0;1128,448156;5,166666667
4202453;2010;807;19,70214844;0,511734467;948046,11;35633473,22;49,33398159;283236;53,0776455;24,7846319;9;298;0;1367,709786;5,258333333
4202453;2011;900;20,66590126;0,509698244;697235,98;43329252,37;47,33623836;286357;55,33477442;26,0639691;5;320;0;1245,564421;5,35
4202453;2012;940;20,65934066;0,503041513;1046991,69;53376204,39;47,51789748;332353;56,00671575;25,56709282;9;470;0;1371,976573;5,325
4202453;2013;938;19,17808219;0,497058526;1124259,19;50018326,8;44,35879659;368732;55,77221397;26,65160604;9;426;0;1496,132937;5,3
4202453;2014;1017;19,4566673;0,491518185;1631702,56;71868995,08;49,6666778;451195;58,37586853;24,82895422;4;427;0;1545,583812;5,166666667
4202453;2015;1006;18,4587156;0,468527086;1483511,72;84522633,02;38,76974321;512112;58,52782204;25,25756085;0;392;0;1558,457404;5,033333333
4202453;2016;1059;18,21778772;0,453227286;2464655,1;96967068,74;37,17459391;593209;58,17831489;25,87907466;11;517;0;1569,942887;5,130952381
4202453;2017;1120;17,63501811;0,451036658;1384233,07;109073504,9;38,22099068;598335;57,24418595;27,56749981;9;444;0;2007,172727;5,228571429
4202453;2018;1081;16,95686275;0,449296458;1396409,1;126434206,5;37,25514429;655808;56,69509979;28,11707085;3;532;0;2564,244919;5,164285714
4202453;2019;869;13,98905344;0,441232328;1272857,22;131682752,3;35,59169185;721628;55,70418554;28,24266797;0;609;0;2671,773222;5,1
4202503;2007;32;6,037735849;0,603305785;25146,8;5800820,96;100,8017009;39358;23,11601199;25,79907516;2;16;0;81,77088395;3,95
4202503;2008;29;5,77689243;0,618671926;41203,15;8177369,54;104,3021436;58542;20,44002596;20,42465239;0;49;0;182,315952;3,925
4202503;2009;31;6,102362205;0,535193669;123880,22;7808937,76;105,014754;50799;25,44735133;25,27018248;1;14;0;286,4760597;3,9
4202503;2010;33;6,639839034;0,515943878;196138,06;9697821,07;96,27001733;56027;24,51675085;26,75138772;0;22;0;524,9252659;4,08
4202503;2011;35;6,469500924;0,513888889;301428,16;12429947,91;80,51186028;69526;23,50056094;26,87339988;0;34;0;348,2224987;4,26
4202503;2012;33;6,145251397;0,505;232376,54;15171183,92;96,42897964;70473;26,08942432;25,63534971;0;70;0;498,9196591;4,31
4202503;2013;31;5,506216696;0,508099174;100872,62;15244413,26;84,62235163;77810;25,80516643;26,26269117;0;29;0;796,1258976;4,36
4202503;2014;29;5,150976909;0,469823101;99805,63;14651110,7;87,48499307;83543;28,19147026;25,85375196;3;23;0;892,6494351;4,296666667
4202503;2015;37;5,92;0,47492284;137805,11;14359760,78;89,56196794;78720;29,77769309;28,74872967;0;29;0;1040,041765;4,233333333
4202503;2016;44;8,62745098;0,475725044;142696,87;18218328,64;89,24405652;116194;24,19832349;22,20510526;2;71;0;1200,941708;4,197916667
4202503;2017;40;7,285974499;0,47714623;158758,48;16853093,87;90,65520592;119837;26,07959145;23,57201866;0;40;0;1278,875821;4,1625
4202503;2018;38;6,386554622;0,487508218;118246,62;17351723,72;89,70930563;99808;28,03783264;29,12491985;0;49;0;1416,766826;4,53125
4202503;2019;47;7,142857143;0,491225855;188138,71;19444080,67;87,85637459;132721;26,51878753;29,96737517;1;59;0;903,8862904;4,9
4202800;2007;30;0,44007628;0,501164536;170734,93;24768393,18;94,73614488;319071;33,30324599;26,74420427;29;153;0;244,1581263;4,383333333
4202800;2008;32;0,431674086;0,482721893;104785,07;30845642,19;93,11378542;375052;32,59867965;25,93133752;45;231;0;343,8246358;4,433333333
4202800;2009;35;0,443993404;0,452290809;120542,3;31357117,34;94,66606215;458201;35,37595946;26,09706221;118;201;0;449,763029;4,483333333
4202800;2010;36;0,427451912;0,584490546;0;37153820,72;87,96532309;483791;36,37479821;27,8291659;146;189;0;647,3048894;5,008333333
4202800;2011;39;0,431702457;0,460701636;179923,26;41866530,27;93,42736114;548702;38,19413817;27,00154182;174;205;0;699,2405094;5,533333333
4202800;2012;36;0,379706782;0,533223058;205521,53;57685571,35;85,89220671;611677;39,30800079;26,49944333;172;308;0;757,2245554;5,316666667
4202800;2013;37;0,370407448;0,48550074;190762,91;50917020,2;81,84672667;771797;43,61729833;25,15285755;176;249;0;816,5578265;5,1
4202800;2014;37;0,350378788;0,528501056;235681,17;62515948,38;79,85781133;908193;42,27515517;24,11249591;135;248;0;801,2618915;5,2
4202800;2015;38;0,350294985;0,533786142;294570,55;65947321,69;79,01829649;979638;43,53495883;23,95956466;82;279;0;849,404576;5,3
4202800;2016;39;0,354738949;0,529177446;229624,21;71028108,23;78,47377983;1014142;42,94733874;24,72217895;33;400;0;768,012732;5,05625
4202800;2017;37;0,334085779;0,471452991;209885,87;72675773,7;81,78997383;1134602;43,18880101;24,33020566;50;341;0;736,8795078;4,8125
4202800;2018;33;0,28828514;0,459257583;122877,05;83092605,76;81,16987025;1175283;43,72648971;25,17129917;41;418;0;847,5456191;4,799107143
4202800;2019;33;0,2758736;0,466078555;409522,12;96427769,73;76,88599301;1338142;42,2142792;24,46444398;15;433;0;1420,610935;4,785714286
4202909;2007;182;0,450718177;0,475553723;3902940,76;109846788,4;72,25230537;2168091;34,32143761;19,32155984;120;634;0;590,0120154;4,716666667
4202909;2008;205;0,497887016;0,480220239;4864443,1;155031840,6;76,58696132;2480239;34,82410364;20,03968166;180;799;0;808,5682971;4,758333333
4202909;2009;188;0,442072095;0,528033943;2938460,28;136382926,4;79,6098291;2653318;36,6045457;22,28338254;350;662;0;1002,796999;4,8
4202909;2010;210;0,456769984;0,519687276;1354998,72;159747127,2;75,92894583;3346225;36,26163811;22,2985902;449;1146;0;1301,360541;5,116666667
4202909;2011;219;0,465670118;0,520774546;1533707,96;197462178,9;76,44647683;3628164;36,09282822;23,16532549;656;1260;0;1242,694276;5,433333333
4202909;2012;211;0,436925371;0,539738858;2737836,9;222694785,5;70,94054585;3937395;37,00403439;25,23450149;949;1700;0;1291,389205;5,3
4202909;2013;207;0,41776827;0,543041017;3831121,73;249191495,8;65,28353068;4394724;36,93016899;27,22707956;753;1309;0;1350,886487;5,166666667
4202909;2014;179;0,352265124;0,598232784;4189517,64;282870131;63,96212273;5256958;38,11420978;25,98476153;482;1394;0;1361,811842;5,320833333
4202909;2015;196;0,405318775;0,597217771;3409120,46;317277941,6;59,08696875;4953144;40,98437275;26,03831021;130;1647;0;1684,628766;5,475
4202909;2016;162;0,346205629;0,613512746;3018948,27;334400624,2;61,22874533;5249639;40,0048651;27,04425961;79;2170;0;1837,124253;5,259722222
4202909;2017;168;0,351302748;0,620252736;2463269,45;340475036,6;59,66864005;5885107;40,5401635;26,43037756;112;2122;0;2078,406114;5,044444444
4202909;2018;174;0,355624591;0,607850522;4396657,06;369532586,5;58,4021253;6375146;40,40756086;27,47891578;91;2382;0;2803,246845;5,140972222
4202909;2019;180;0,364011406;0,569532172;3631368,27;427574214,8;56,01056679;6933741;39,97851953;29,79876231;52;2832;0;2778,026282;5,2375
4203303;2007;12;0,448765894;0,337868481;77038,7;12217484,8;81,69470256;137912;21,09968676;23,17419804;13;51;0;118,5019844;4,5
4203303;2008;16;0,677105375;0,346938776;16417,91;13924507,56;83,28534376;148368;21,63943708;22,8000647;10;111;0;184,9176479;4,53
4203303;2009;16;0,654396728;0,339907955;15826,06;15699465,49;80,87673606;171161;22,5600458;21,86888368;15;62;0;280,6502065;4,56
4203303;2010;13;0,518962076;0,325443787;133322,7;18807658,45;73,99208244;200338;23,88213918;21,57803312;30;87;0;370,83028;5,06
4203303;2011;20;0,62305296;0,327662722;0;18834117,91;78,5106357;265965;26,02485289;20,95689282;47;82;0;386,2930788;5,56
4203303;2012;20;0,527148129;0,327181853;68460,23;23962012,44;76,74579301;239911;24,74542643;22,09444336;37;137;0;445,7394224;5,121666667
4203303;2013;5;0,120656371;0,671296296;69089,74;25739699,92;72,27909437;278921;24,02759204;23,38619179;34;89;0;489,112796;4,683333333
4203303;2014;6;0,137425561;0,501913265;74496,78;29569632,69;68,55603706;356805;24,65408276;21,66533541;34;89;0;600,0031087;5,066666667
4203303;2015;7;0,175175175;0,455994898;193515,23;31584381,9;66,84489615;335093;26,47354615;24,01601943;17;98;0;873,6889709;5,45
4203303;2016;5;0,121684108;0,484056122;219927,68;37982534,76;68,83285003;389858;25,12581504;24,32526715;10;190;0;1101,003182;5,375
4203303;2017;4;0,086749078;0,613412229;0;39909718,05;68,05170229;456444;24,64508242;24,81618775;10;146;0;1306,415261;5,3
4203303;2018;3;0,06339814;0,4784;89614,01;43057474;69,18064226;490706;25,11035121;24,3710083;1;160;0;1818,128399;5,178571429
4203303;2019;7;0,139470014;0,381091212;59770,4;45939164,8;63,24310516;559620;24,28576534;23,5856474;7;180;0;1993,803486;5,057142857
4203600;2007;49;0,824776974;0,306578279;1000;37994124,2;73,9685009;879989;23,02301506;12,76243226;40;167;0;227,6002629;4,2
4203600;2008;52;0,793529681;0,295432179;0;44790149,71;81,09612101;1078008;17,81888446;10,98479789;87;210;0;345,053383;4,35
4203600;2009;59;0,882969171;0,368919668;0;50710649,35;87,96720921;1066440;27,21372042;15,32978883;55;132;0;451,4943228;4,5
4203600;2010;46;0,624745348;0,446540546;2500;61480699,34;90,33807785;1307033;23,34914268;14,88554612;105;279;0;638,2798364;4,641666667
4203600;2011;48;0,565504241;0,462092759;43279,42;76349977,94;88,95313773;1412611;24,49980922;15,91011255;111;232;0;783,4487593;4,783333333
4203600;2012;51;0,572647653;0,464700566;97191,56;97304682,81;83,67755562;1545230;25,94921144;16,88156456;123;324;0;911,837895;4,758333333
4203600;2013;52;0,56004308;0,47228768;63200,01;93088240,22;70,16629216;1669360;29,4527843;17,61034169;119;309;0;825,8885882;4,733333333
4203600;2014;55;0,564507852;0,424356678;50811,51;102145526,9;78,73337136;1725100;32,65857052;18,42270013;152;313;0;992,7889577;4,941666667
4203600;2015;61;0,611651459;0,432836416;103721,44;104227132,8;75,37929576;1889322;31,87143324;17,19246375;70;349;0;1402,572958;5,15
4203600;2016;57;0,580211726;0,481867284;43866,41;121240962,7;68,52319118;1952635;32,64931746;18,92703962;50;398;0;735,0270297;4,93125
4203600;2017;52;0,544160737;0,468708292;52143,91;111845391,3;77,3760411;1965649;34,58959356;19,37558537;74;374;0;1271,572283;4,7125
4203600;2018;51;0,536164844;0,450023629;274372,33;126596256,6;78,77846766;1950894;34,36198994;20,19873965;36;400;0;1329,581736;4,8
4203600;2019;58;0,562396975;0,431661797;190645,13;141461587,7;75,77960374;2193961;34,16478233;19,91639778;26;496;0;831,4928798;4,8875
4203808;2007;79;0,812422871;0,374018444;83266,93;48550734,88;82,06396889;725287;38,61078442;22,59519335;42;225;0;200,8423948;4,466666667
4203808;2008;76;0,768375291;0,37692926;99935,97;53825851,99;80,25318213;856444;40,83501081;22,49697587;38;376;0;291,1649569;4,533333333
4203808;2009;85;0,82030496;0,373738183;0;62386362,54;90,97797606;870502;41,83815775;22,87059651;66;240;0;378,0353742;4,6
4203808;2010;77;0,727719497;0,452915051;0;67788475,87;88,41566132;982357;40,63461654;22,62039157;93;428;0;521,7400352;4,9
4203808;2011;97;0,878464046;0,39983506;589556,87;82053819,14;88,89246268;1103532;40,09607334;23,03123063;82;454;0;627,0583586;5,2
4203808;2012;103;0,919150455;0,395113154;1707,36;96964484,47;85,7830889;1217087;42,43665408;22,72146527;125;548;0;800,4579534;5,225
4203808;2013;99;0,863497601;0,430703182;321478,41;90588262,53;82,89845794;1377032;41,47659604;21,68460864;102;453;0;946,3768205;5,25
4203808;2014;95;0,796178344;0,412508651;130881,32;104502685,4;82,01031666;1437868;43,02954096;20,7277024;119;490;0;997,5402299;5,5375
4203808;2015;95;0,812521382;0,431641791;225963;108569786,4;77,17409477;1464295;46,0589567;22,37896052;39;511;0;1050,388344;5,825
4203808;2016;71;0,62804069;0,467852287;563656,35;126610244,3;75,51153251;1452117;43,25656955;23,67357451;28;662;0;1061,920752;5,53125
4203808;2017;70;0,609331476;0,447379168;11539,97;128298492,3;72,97352978;1591335;44,16631319;23,11675417;49;575;0;983,2671983;5,2375
4203808;2018;83;0,7215509;0,405591204;0;135672272,3;74,31655715;1703205;44,6491174;23,00386624;18;649;0;1794,384263;5,425
4203808;2019;86;0,73197719;0,4428375;0;157112110,2;70,47139411;1757061;44,14234907;23,50055007;7;727;0;1833,638678;5,6125
4203907;2007;21;0,217144039;0,617990519;147336,34;27874421,56;86,92723094;344374;35,27269771;22,08006412;30;87;0;154,6590721;5,016666667
4203907;2008;21;0,237341772;0,66231405;0;31355309,04;85,4887649;358206;36,59737693;22,93875591;42;189;0;265,8038705;5,191666667
4203907;2009;17;0,193732194;0,726516272;206389,05;34636546,61;85,16088304;382717;39,00636763;22,99558159;36;113;0;376,149763;5,366666667
4203907;2010;18;0,208236927;0,667638484;306649,6;37795266,48;84,65423078;430396;41,07566055;23,42935343;40;191;0;481,8050978;5,316666667
4203907;2011;13;0,145397607;0,723119923;648795,97;43295090,66;89,66678295;492701;40,77990505;23,23599912;45;178;0;434,550767;5,266666667
4203907;2012;16;0,177010731;0,6222;435939,53;54034864,17;85,65630583;526881;41,33855652;23,3686544;73;237;0;532,5695196;5,291666667
4203907;2013;20;0,219901045;0,595649704;192242,76;53707721,63;77,89835043;556717;40,94899204;25,03947248;66;253;0;806,1562267;5,316666667
4203907;2014;22;0,245234645;0,616878124;66552,36;57347663,79;77,3324251;763884;34,3270706;21,07545125;76;192;0;942,8888365;5,420833333
4203907;2015;19;0,218541523;0,612795858;264784,76;62560780,6;76,04863577;748653;36,33619314;22,05147111;19;239;0;1264,623288;5,525
4203907;2016;12;0,142755175;0,671745868;57274,18;65259612,25;76,67666896;786850;37,15066404;23,69206329;16;264;0;1492,134846;5,4375
4203907;2017;26;0,298165138;0,588182777;259714,06;73900524,62;76,37841299;838098;38,09029493;23,76368873;13;265;0;1388,813719;5,35
4203907;2018;29;0,337955949;0,553093112;153999,99;77628159,55;74,79318543;834324;39,76213078;24,71569798;28;223;0;1644,347999;5,43125
4203907;2019;25;0,270767898;0,607768595;376261,13;85474001,92;72,20232557;948760;37,93772925;23,38441756;23;249;0;1716,643572;5,5125
4204004;2007;11;0,573514077;0,443950617;0;10751737,36;95,00359724;123826;30,80693877;25,98646488;22;70;0;240,3464636;4,86
4204004;2008;16;0,788954635;0,41020794;0;13679557,81;96,45797439;146248;34,01619167;26,27591488;34;92;0;316,0661656;4,75
4204004;2009;16;0,734618916;0,364727608;0;14326912,51;97,66685903;162208;37,25586901;25,56162458;20;61;0;391,5828507;4,64
4204004;2010;12;0,461716045;0,630998189;0;16625752,18;96,96289611;185684;37,74692488;25,48523298;91;99;0;476,9209767;4,86
4204004;2011;11;0,431711146;0,66355089;0;19113051,74;96,68327754;207287;35,90963254;25,92926715;133;94;0;445,7597894;5,08
4204004;2012;13;0,476889215;0,628135194;0;22596854,9;96,81445041;219280;39,15587377;27,44755564;82;145;0;463,40936;4,79
4204004;2013;11;0,387733521;0,676599931;0;21957450,84;86,6447885;264207;39,6295329;26,37893773;107;115;0;443,695803;4,5
4204004;2014;11;0,381944444;0,684056122;0;25173618,06;85,06293748;366234;33,52173747;22,06157812;79;108;0;402,2340133;4,775
4204004;2015;12;0,418264204;0,689505536;0;26166005,9;84,43368311;355298;34,61995283;23,38966164;62;101;0;371,0569049;5,05
4204004;2016;13;0,437268752;0,706816406;0;30269756,82;82,74989662;402536;34,23345986;24,15063497;28;164;0;358,9788836;4,808333333
4204004;2017;13;0,410094637;0,695326049;0;29287911,45;84,16371566;392499;35,49384839;25,14503222;63;160;0;430,6381845;4,566666667
4204004;2018;16;0,515297907;0,701962956;0;33826040,45;85,60601059;406888;36,72533965;25,65226795;18;158;0;924,2660766;4,65
4204004;2019;14;0,48392672;0,734388927;0;38723794,74;84,69334799;436133;34,47732687;24,35656096;29;184;0;979,5034932;4,733333333
4204202;2007;376;0,672196796;0,33805298;5085605,38;218646161,3;68,43099001;2895243;46,05568514;22,91918157;387;1214;107663;481,0323594;4,283333333
4204202;2008;419;0,664826098;0,330981391;8545254,47;259055080,9;73,34562221;3491471;47,29553818;23,05649968;587;1418;102684;617,3842224;4,55
4204202;2009;420;0,677244582;0,337099567;1031272,06;283972808,5;70,6246271;3603715;48,9737396;23,06572523;853;1167;132053;695,4716377;4,816666667
4204202;2010;432;0,642426946;0,39246517;3646,1;312197198,2;69,70775153;4604297;51,28474553;22,88657747;1068;1967;148117;910,7122345;5,1
4204202;2011;444;0,598988196;0,380552115;895939,14;382898417,3;70,71894508;5320638;48,62428152;22,7188168;963;1744;181028;1059,232121;5,383333333
4204202;2012;447;0,631106342;0,379023416;22267,63;443432611,2;70,75633159;5879022;50,63030892;22,74022788;992;2003;168214;1237,285464;5,308333333
4204202;2013;486;0,609694902;0,354099669;13872,87;461472130,5;67,28253278;6785874;50,03594231;23,1626464;907;2275;341266;1329,297564;5,233333333
4204202;2014;510;0,632518914;0,381789069;851129,55;525508576,2;65,72861534;7978974;48,87762512;21,13418342;743;2390;361497;1481,714136;5,491666667
4204202;2015;525;0,67469446;0,408137367;1344095,72;572490194,5;61,14442247;7946821;50,03875134;22,45190876;275;2552;380671;1641,638556;5,75
4204202;2016;514;0,673444788;0,424372488;557474,05;643101776,2;63,10601464;8321372;50,2551983;23,76537186;152;2855;369986;1710,853209;5,53125
4204202;2017;554;0,705121678;0,427432805;765990,35;663136862,5;59,14565736;8893190;50,98545067;23,85816563;270;3277;412199;1894,082032;5,3125
4204202;2018;541;0,679085181;0,439150807;384281,01;702481559,8;59,32024919;9611568;51,87631196;23,66845867;263;3759;418298;2114,957069;5,275
